country;iso3;year;sex;age_group;pop;type;expected.mean;acm.mean;excess.mean
Sri Lanka;LKA;2020;Male;65-74;683189;reported;25564,21031;22465,34308;-3101,617228
Sri Lanka;LKA;2020;Male;75-84;232265;reported;20938,0969;18328,91146;-2611,935442
Sri Lanka;LKA;2020;Male;>85;35769;reported;8288,602609;7317,575909;-973,7766995
Sri Lanka;LKA;2021;Female;0-24;4128121;reported;1978,372018;1979,785893;-2,525191912
Sri Lanka;LKA;2021;Female;25-34;1496072;reported;948,642943;926,4939883;-25,56566499
Sri Lanka;LKA;2021;Female;35-44;1594081;reported;1756,83076;1912,956314;153,7936871
Sri Lanka;LKA;2021;Female;45-54;1368854;reported;3652,701833;4223,633681;571,1130745
Sri Lanka;LKA;2021;Female;55-64;1252267;reported;7654,546421;8581,014772;927,0890275
Sri Lanka;LKA;2021;Female;65-74;925858;reported;16925,8537;17875,56526;943,8618022
Sri Lanka;LKA;2021;Female;75-84;414514;reported;20944,5484;21467,39715;510,1066188
Sri Lanka;LKA;2021;Female;>85;96028;reported;15237,37239;18204,26993;2981,137378
Sri Lanka;LKA;2021;Male;0-24;4255055;reported;2756,970127;2758,94044;-2,525191912
Sri Lanka;LKA;2021;Male;25-34;1432741;reported;1691,843693;1669,826277;-25,96900532
Sri Lanka;LKA;2021;Male;35-44;1478235;reported;3777,533252;4132,880562;353,4216064
Sri Lanka;LKA;2021;Male;45-54;1257731;reported;8327,778824;9504,393672;1179,090111
Sri Lanka;LKA;2021;Male;55-64;1081102;reported;15701,84404;17207,84871;1506,242211
Sri Lanka;LKA;2021;Male;65-74;703618;reported;26601,8539;28309,5886;1701,996763
Sri Lanka;LKA;2021;Male;75-84;242897;reported;21983,47336;22524,54025;527,7457641
Sri Lanka;LKA;2021;Male;>85;36080;reported;8419,846785;9334,364509;914,4745468
Lesotho;LSO;2020;Female;0-24;609471;predicted;1164,864508;1063,249788;56,09072257
Lesotho;LSO;2020;Female;25-34;195142;predicted;1722,006943;1445,794685;132,9989756
Lesotho;LSO;2020;Female;35-44;128909;predicted;2124,588969;2185,569009;4,399121931
Lesotho;LSO;2020;Female;45-54;81168;predicted;1798,847176;1743,954679;46,06514547
Lesotho;LSO;2020;Female;55-64;68360;predicted;2180,13822;2165,879198;35,0536809
Lesotho;LSO;2020;Female;65-74;38581;predicted;2530,681046;2756,573525;-55,67610449
Lesotho;LSO;2020;Female;75-84;15570;predicted;2503,442411;2904,548327;-125,6865997
Lesotho;LSO;2020;Female;>85;4356;predicted;2820,591515;3311,715709;-157,1919655
Lesotho;LSO;2020;Male;0-24;607165;predicted;1683,581591;1462,671666;110,4996247
Lesotho;LSO;2020;Male;25-34;200740;predicted;2415,217543;2286,830893;83,58544057
Lesotho;LSO;2020;Male;35-44;139211;predicted;3048,749839;2812,830127;134,8667515
Lesotho;LSO;2020;Male;45-54;78191;predicted;2262,333792;2241,825611;38,6454917
Lesotho;LSO;2020;Male;55-64;50822;predicted;2978,180936;2815,642957;104,7479889
Lesotho;LSO;2020;Male;65-74;24891;predicted;3111,275773;3085,674649;52,11269437
Lesotho;LSO;2020;Male;75-84;9232;predicted;2021,284034;2294,349067;-81,29227243
Lesotho;LSO;2020;Male;>85;1799;predicted;1385,930362;1519,438108;-34,38535431
Lesotho;LSO;2021;Female;0-24;613154;predicted;1184,806141;1201,966207;0
Lesotho;LSO;2021;Female;25-34;197495;predicted;1561,49321;1585,550878;1,693623562
Lesotho;LSO;2021;Female;35-44;134515;predicted;2010,536124;2249,324807;246,2765908
Lesotho;LSO;2021;Female;45-54;82206;predicted;1761,989742;2106,869155;375,1186447
Lesotho;LSO;2021;Female;55-64;68568;predicted;2172,270556;2525,979814;378,5103702
Lesotho;LSO;2021;Female;65-74;39569;predicted;2767,383063;3036,404275;268,9119743
Lesotho;LSO;2021;Female;75-84;15580;predicted;2623,445082;2787,415189;147,9680771
Lesotho;LSO;2021;Female;>85;4315;predicted;2864,853837;3163,541422;302,0997831
Lesotho;LSO;2021;Male;0-24;610885;predicted;1802,751172;1828,861207;0
Lesotho;LSO;2021;Male;25-34;202144;predicted;2352,517738;2408,998222;26,3202729
Lesotho;LSO;2021;Male;35-44;144636;predicted;2908,910924;3265,350896;369,1859931
Lesotho;LSO;2021;Male;45-54;80630;predicted;2227,007082;2634,833594;441,1450876
Lesotho;LSO;2021;Male;55-64;51218;predicted;2986,734308;3401,954226;436,9047301
Lesotho;LSO;2021;Male;65-74;25242;predicted;3163,878037;3500,729237;341,839553
Lesotho;LSO;2021;Male;75-84;9057;predicted;2010,288782;2135,343253;112,68906
Lesotho;LSO;2021;Male;>85;1758;predicted;1366,177014;1416,776618;36,19242847
Lithuania;LTU;2020;Female;0-24;343265;reported;100,4957221;88,93664317;-11,55907891
Lithuania;LTU;2020;Female;25-34;174827;reported;96,41461837;91,93450754;-4,480110825
Lithuania;LTU;2020;Female;35-44;168895;reported;217,1058143;221,8419639;4,736149557
Lithuania;LTU;2020;Female;45-54;205298;reported;605,6595249;734,4767722;128,8172473
Lithuania;LTU;2020;Female;55-64;228852;reported;1415,917489;1647,826119;231,9086298
Lithuania;LTU;2020;Female;65-74;176061;reported;2694,506771;2997,864376;303,3576057
Lithuania;LTU;2020;Female;75-84;140417;reported;5916,614423;6894,088778;977,4743544
Lithuania;LTU;2020;Female;>85;56365;reported;8593,590074;9537,20587;943,615796
Lithuania;LTU;2020;Male;0-24;363453;reported;205,3251772;190,864032;-14,46114523
Lithuania;LTU;2020;Male;25-34;196475;reported;317,8123351;301,7850139;-16,02732117
Lithuania;LTU;2020;Male;35-44;180261;reported;654,9031691;777,4461616;122,5429925
Lithuania;LTU;2020;Male;45-54;193597;reported;1505,288332;1888,654557;383,3662249
Lithuania;LTU;2020;Male;55-64;189448;reported;3296,739979;3987,159621;690,4196412
Lithuania;LTU;2020;Male;65-74;112677;reported;4073,25246;5014,427814;941,1753533
Lithuania;LTU;2020;Male;75-84;64547;reported;4548,701624;5523,065469;974,3638455
Lithuania;LTU;2020;Male;>85;19062;reported;3119,512531;3618,422302;498,9097714
Lithuania;LTU;2021;Female;0-24;337198;reported;89,87884383;99,68124816;9,80240433
Lithuania;LTU;2021;Female;25-34;169814;reported;88,81437951;119,4246454;30,61026589
Lithuania;LTU;2021;Female;35-44;166829;reported;202,2977907;269,7349749;67,43718422
Lithuania;LTU;2021;Female;45-54;200578;reported;580,0556073;775,2306723;195,1750649
Lithuania;LTU;2021;Female;55-64;227830;reported;1444,026659;1899,469575;455,442917
Lithuania;LTU;2021;Female;65-74;178270;reported;2706,121721;3419,11982;712,9980988
Lithuania;LTU;2021;Female;75-84;136980;reported;5581,847229;7753,895624;2172,048395
Lithuania;LTU;2021;Female;>85;56385;reported;8423,551281;10550,16813;2126,61685
Lithuania;LTU;2021;Male;0-24;357491;reported;179,3611969;207,7311874;28,36999051
Lithuania;LTU;2021;Male;25-34;191805;reported;291,6333699;360,9723399;69,33897
Lithuania;LTU;2021;Male;35-44;181118;reported;626,613354;803,6384198;177,0250658
Lithuania;LTU;2021;Male;45-54;190736;reported;1436,88107;1849,508278;412,6272079
Lithuania;LTU;2021;Male;55-64;189474;reported;3316,037061;4261,373465;945,3364036
Lithuania;LTU;2021;Male;65-74;114149;reported;4125,394652;5416,457325;1291,062673
Lithuania;LTU;2021;Male;75-84;62629;reported;4396,166016;5748,508396;1352,34238
Lithuania;LTU;2021;Male;>85;18763;reported;2976,685352;4223,085898;1246,400547
Luxembourg;LUX;2020;Female;0-24;83921;reported;11,15337285;24,99477362;13,84140077
Luxembourg;LUX;2020;Female;25-34;47962;reported;7,98046826;8,998046518;1,017578258
Luxembourg;LUX;2020;Female;35-44;48043;reported;19,47612989;24,99457366;5,518443772
Luxembourg;LUX;2020;Female;45-54;45100;reported;73,2936776;58,98719384;-14,30648376
Luxembourg;LUX;2020;Female;55-64;38020;reported;159,6501163;127,9722171;-31,67789918
Luxembourg;LUX;2020;Female;65-74;25652;reported;270,3360483;283,9383568;13,60230852
Luxembourg;LUX;2020;Female;75-84;16312;reported;550,0451696;548,8808376;-1,164331995
Luxembourg;LUX;2020;Female;>85;7438;reported;1100,14361;1154,749303;54,60569333
Luxembourg;LUX;2020;Male;0-24;88602;reported;40,49013767;29,99368835;-10,49644933
Luxembourg;LUX;2020;Male;25-34;49839;reported;22,33080176;15,99652714;-6,334274622
Luxembourg;LUX;2020;Male;35-44;48889;reported;37,73695733;41,99088375;4,253926421
Luxembourg;LUX;2020;Male;45-54;48082;reported;124,5164058;120,9737365;-3,542669236
Luxembourg;LUX;2020;Male;55-64;40170;reported;304,5414646;307,9331475;3,39168286
Luxembourg;LUX;2020;Male;65-74;24747;reported;421,6063684;463,8992871;42,29291873
Luxembourg;LUX;2020;Male;75-84;12781;reported;631,1201335;675,8532718;44,73313826
Luxembourg;LUX;2020;Male;>85;3741;reported;635,7969615;717,8441555;82,04719404
Luxembourg;LUX;2021;Female;0-24;84438;reported;9,368428123;21,9020812;12,53365308
Luxembourg;LUX;2021;Female;25-34;48398;reported;7,603230327;13,93762469;6,334394359
Luxembourg;LUX;2021;Female;35-44;48920;reported;15,98285424;27,87524937;11,89239513
Luxembourg;LUX;2021;Female;45-54;45319;reported;68,38298714;60,72822184;-7,654765294
Luxembourg;LUX;2021;Female;55-64;39071;reported;168,6942261;140,3717915;-28,32243463
Luxembourg;LUX;2021;Female;65-74;26571;reported;257,7650973;280,7435829;22,97848562
Luxembourg;LUX;2021;Female;75-84;16465;reported;498,3483079;518,6787472;20,3304393
Luxembourg;LUX;2021;Female;>85;7607;reported;1198,251542;1120,983243;-77,2682993
Luxembourg;LUX;2021;Male;0-24;89118;reported;30,3461996;24,88871506;-5,457484538
Luxembourg;LUX;2021;Male;25-34;50505;reported;19,54398657;13,93762469;-5,606361886
Luxembourg;LUX;2021;Male;35-44;49650;reported;32,25323222;43,8039633;11,55073108
Luxembourg;LUX;2021;Male;45-54;48079;reported;115,0260881;125,4386222;10,4125341
Luxembourg;LUX;2021;Male;55-64;41552;reported;318,0841953;294,6812076;-23,40298763
Luxembourg;LUX;2021;Male;65-74;25472;reported;393,3143102;464,9193377;71,60502755
Luxembourg;LUX;2021;Male;75-84;13144;reported;675,4833187;657,0594495;-18,42386926
Luxembourg;LUX;2021;Male;>85;3882;reported;689,6130855;659,0505387;-30,56254681
Latvia;LVA;2020;Female;0-24;228082;reported;85,36141226;69,80914474;-15,55226751
Latvia;LVA;2020;Female;25-34;116875;reported;70,86185182;56,04267215;-14,81917967
Latvia;LVA;2020;Female;35-44;123688;reported;183,1100082;180,9110209;-2,198987319
Latvia;LVA;2020;Female;45-54;134233;reported;443,1726774;446,3797356;3,207058256
Latvia;LVA;2020;Female;55-64;147362;reported;1138,756398;1106,123239;-32,6331587
Latvia;LVA;2020;Female;65-74;126784;reported;2135,745122;2124,762746;-10,98237649
Latvia;LVA;2020;Female;75-84;102993;reported;4832,308868;5142,447878;310,1390096
Latvia;LVA;2020;Female;>85;36593;reported;5880,524761;6232,04704;351,5222784
Latvia;LVA;2020;Male;0-24;243207;reported;134,6587077;135,7044324;1,045724666
Latvia;LVA;2020;Male;25-34;125399;reported;252,659134;215,3532479;-37,30588609
Latvia;LVA;2020;Male;35-44;126125;reported;511,1326269;519,2117873;8,079160428
Latvia;LVA;2020;Male;45-54;125487;reported;1068,727162;1143,646361;74,91919866
Latvia;LVA;2020;Male;55-64;120618;reported;2429,073827;2384,657616;-44,41621083
Latvia;LVA;2020;Male;65-74;80489;reported;3257,617413;3352,321583;94,70417012
Latvia;LVA;2020;Male;75-84;44034;reported;3645,777131;3638,586781;-7,190349828
Latvia;LVA;2020;Male;>85;10792;reported;1857,110522;2076,994715;219,8841925
Latvia;LVA;2021;Female;0-24;226608;reported;73,77563585;53,18049706;-20,5951388
Latvia;LVA;2021;Female;25-34;110013;reported;64,99291213;69,23448272;4,241570589
Latvia;LVA;2021;Female;35-44;122913;reported;167,8703715;221,7514175;53,88104594
Latvia;LVA;2021;Female;45-54;132827;reported;429,8460312;553,8777584;124,0317272
Latvia;LVA;2021;Female;55-64;144898;reported;1170,710203;1407,777641;237,0674378
Latvia;LVA;2021;Female;65-74;128388;reported;2051,884728;2749,345655;697,4609272
Latvia;LVA;2021;Female;75-84;99746;reported;4592,899657;6133,933186;1541,033529
Latvia;LVA;2021;Female;>85;37240;reported;6121,544104;7223,729953;1102,185848
Latvia;LVA;2021;Male;0-24;242207;reported;108,7379538;121,4202341;12,68228026
Latvia;LVA;2021;Male;25-34;118865;reported;221,8919597;239,8288804;17,93692066
Latvia;LVA;2021;Male;35-44;126353;reported;468,480289;667,3074777;198,8271888
Latvia;LVA;2021;Male;45-54;124746;reported;1017,411999;1473,096246;455,6842479
Latvia;LVA;2021;Male;55-64;119441;reported;2397,089138;2950,216469;553,1273309
Latvia;LVA;2021;Male;65-74;81864;reported;3301,046598;4128,317627;827,2710292
Latvia;LVA;2021;Male;75-84;42651;reported;3782,334102;4191,59281;409,2587077
Latvia;LVA;2021;Male;>85;10947;reported;1769,558237;2402,389665;632,8314284
Morocco;MAR;2020;Female;0-24;7748461;predicted;9290,087541;9310,961566;0
Morocco;MAR;2020;Female;25-34;2839604;predicted;2538,381432;2426,343462;-119,8517301
Morocco;MAR;2020;Female;35-44;2580406;predicted;4211,090874;4424,044861;207,1391388
Morocco;MAR;2020;Female;45-54;2059600;predicted;7976,440922;8872,208965;893,5789608
Morocco;MAR;2020;Female;55-64;1602050;predicted;15099,79049;17173,71812;2076,56184
Morocco;MAR;2020;Female;65-74;936763;predicted;25873,29043;29192,86481;3319,892862
Morocco;MAR;2020;Female;75-84;375548;predicted;30885,98148;32502,30609;1574,651447
Morocco;MAR;2020;Female;>85;66268;predicted;14505,17889;17035,23538;2542,225708
Morocco;MAR;2020;Male;0-24;8072011;predicted;12874,91909;12903,84793;0
Morocco;MAR;2020;Male;25-34;2909935;predicted;3268,425354;3066,070547;-213,4570258
Morocco;MAR;2020;Male;35-44;2593492;predicted;5149,591676;5329,894598;171,7563564
Morocco;MAR;2020;Male;45-54;2060781;predicted;11853,84048;13354,61656;1500,561999
Morocco;MAR;2020;Male;55-64;1598710;predicted;26560,90791;31698,04087;5168,45414
Morocco;MAR;2020;Male;65-74;913076;predicted;38734,32759;46437,51899;7752,660208
Morocco;MAR;2020;Male;75-84;281108;predicted;31680,7582;35850,28709;4171,798027
Morocco;MAR;2020;Male;>85;42745;predicted;12194,17557;15367,03017;3201,830125
Morocco;MAR;2021;Female;0-24;7764644;predicted;8933,980597;8945,364425;0
Morocco;MAR;2021;Female;25-34;2825986;predicted;2449,348634;2536,241649;84,63510758
Morocco;MAR;2021;Female;35-44;2619095;predicted;4153,640397;4782,184175;629,6724235
Morocco;MAR;2021;Female;45-54;2101907;predicted;7904,420868;9676,449797;1780,110222
Morocco;MAR;2021;Female;55-64;1646134;predicted;15133,59136;17974,80218;2851,001333
Morocco;MAR;2021;Female;65-74;984192;predicted;26542,15795;29706,57511;3162,850877
Morocco;MAR;2021;Female;75-84;394048;predicted;31989,83088;34697,57865;2694,463442
Morocco;MAR;2021;Female;>85;69463;predicted;15012,96326;18366,05162;3368,307975
Morocco;MAR;2021;Male;0-24;8092133;predicted;12470,00723;12485,89672;0
Morocco;MAR;2021;Male;25-34;2901358;predicted;3185,104914;3329,618696;141,9023624
Morocco;MAR;2021;Male;35-44;2639894;predicted;5134,052088;5931,915895;799,4748103
Morocco;MAR;2021;Male;45-54;2103897;predicted;11965,82232;14454,49444;2498,908483
Morocco;MAR;2021;Male;55-64;1628631;predicted;26972,57085;31285,65802;4322,80141
Morocco;MAR;2021;Male;65-74;961919;predicted;41059,72096;46259,24293;5200,234024
Morocco;MAR;2021;Male;75-84;291928;predicted;32861,48233;35609,28597;2733,809882
Morocco;MAR;2021;Male;>85;42790;predicted;12615,86655;14628,33871;2016,965463
Monaco;MCO;2020;Female;0-24;3814;reported;0,690324789;0,690324789;0
Monaco;MCO;2020;Female;25-34;1495;reported;0,013766521;0,012583047;-0,001183474
Monaco;MCO;2020;Female;35-44;1706;reported;0,013766521;0,013117033;-0,000649488
Monaco;MCO;2020;Female;45-54;2123;reported;0,013766521;0,013054136;-0,000712385
Monaco;MCO;2020;Female;55-64;2724;reported;2,663474729;2,555366085;-0,108108645
Monaco;MCO;2020;Female;65-74;2363;reported;10,4583562;10,42093052;-0,03742568
Monaco;MCO;2020;Female;75-84;2235;reported;39,96483019;40,62511103;0,660280844
Monaco;MCO;2020;Female;>85;2208;reported;188,9269256;196,9283104;8,001384836
Monaco;MCO;2020;Male;0-24;3963;reported;0,688507924;0,688507924;0
Monaco;MCO;2020;Male;25-34;1567;reported;0,013766521;0,013032501;-0,00073402
Monaco;MCO;2020;Male;35-44;1533;reported;0,013766521;0,013287447;-0,000479074
Monaco;MCO;2020;Male;45-54;2034;reported;0,013766521;0,013334368;-0,000432153
Monaco;MCO;2020;Male;55-64;2727;reported;6,935050779;6,771793018;-0,163257761
Monaco;MCO;2020;Male;65-74;2447;reported;18,94431824;19,35703807;0,412719826
Monaco;MCO;2020;Male;75-84;2133;reported;53,53332378;56,36600647;2,832682685
Monaco;MCO;2020;Male;>85;1564;reported;170,6067916;186,5182031;15,91141157
Monaco;MCO;2021;Female;0-24;3816;reported;0,693777624;0,693777624;0
Monaco;MCO;2021;Female;25-34;1497;reported;0,0136879;0,014613596;0,000925696
Monaco;MCO;2021;Female;35-44;1690;reported;0,0136879;0,016038833;0,002350932
Monaco;MCO;2021;Female;45-54;2055;reported;0,0136879;0,017415715;0,003727815
Monaco;MCO;2021;Female;55-64;2702;reported;2,85780586;3,80302347;0,94521761
Monaco;MCO;2021;Female;65-74;2377;reported;10,84520103;14,35055109;3,505350059
Monaco;MCO;2021;Female;75-84;2235;reported;41,48374727;49,2721364;7,788389126
Monaco;MCO;2021;Female;>85;2173;reported;191,4642639;229,1977499;37,73348599
Monaco;MCO;2021;Male;0-24;3964;reported;0,737327076;0,737327076;0
Monaco;MCO;2021;Male;25-34;1575;reported;0,0136879;0,013860159;0,000172259
Monaco;MCO;2021;Male;35-44;1541;reported;0,0136879;0,015680761;0,001992861
Monaco;MCO;2021;Male;45-54;1946;reported;0,0136879;0,017047121;0,00335922
Monaco;MCO;2021;Male;55-64;2699;reported;6,907627888;8,698694885;1,791066997
Monaco;MCO;2021;Male;65-74;2468;reported;19,0246968;24,33014285;5,30544605
Monaco;MCO;2021;Male;75-84;2127;reported;53,09354272;65,23404732;12,14050459
Monaco;MCO;2021;Male;>85;1536;reported;156,136762;196,5878932;40,45113125
Republic of Moldova;MDA;2020;Female;0-24;467134;reported;237,0322104;222,0186538;-15,01355664
Republic of Moldova;MDA;2020;Female;25-34;245849;reported;153,6509538;187,0031102;33,35215638
Republic of Moldova;MDA;2020;Female;35-44;225124;reported;399,6724394;403,9963388;4,323899455
Republic of Moldova;MDA;2020;Female;45-54;189829;reported;783,8215807;958,022584;174,2010033
Republic of Moldova;MDA;2020;Female;55-64;229796;reported;2270,491221;2619,109385;348,6181634
Republic of Moldova;MDA;2020;Female;65-74;170463;reported;4085,339782;4778,492373;693,152591
Republic of Moldova;MDA;2020;Female;75-84;69675;reported;5304,962054;5987,246533;682,2844783
Republic of Moldova;MDA;2020;Female;>85;19787;reported;3158,552873;4111,151422;952,5985496
Republic of Moldova;MDA;2020;Male;0-24;481545;reported;372,0185194;350,2624549;-21,75606451
Republic of Moldova;MDA;2020;Male;25-34;252694;reported;409,2721816;426,2981479;17,02596628
Republic of Moldova;MDA;2020;Male;35-44;221763;reported;1106,195547;1102,743783;-3,451763766
Republic of Moldova;MDA;2020;Male;45-54;175062;reported;2067,013488;2075,467489;8,454000703
Republic of Moldova;MDA;2020;Male;55-64;184059;reported;4546,785241;5042,65413;495,868889
Republic of Moldova;MDA;2020;Male;65-74;111562;reported;5237,998901;6324,961726;1086,962825
Republic of Moldova;MDA;2020;Male;75-84;32639;reported;3683,247265;4277,795732;594,5484669
Republic of Moldova;MDA;2020;Male;>85;5722;reported;1463,594288;1848,776138;385,1818504
Republic of Moldova;MDA;2021;Female;0-24;463199;reported;230,7092681;210,7911111;-19,91815693
Republic of Moldova;MDA;2021;Female;25-34;236505;reported;160,7935256;179,8125141;19,01898855
Republic of Moldova;MDA;2021;Female;35-44;230195;reported;431,0624322;383,5885094;-47,47392284
Republic of Moldova;MDA;2021;Female;45-54;189637;reported;831,1567823;907,0432398;75,88645745
